date,p2tr_output_count,total_output_count,p2tr_output_share_pct,tx_spending_taproot_count,total_tx_count,p2tr_tx_share_pct,source_url
2025-10-30,181992,1382271,13.1662,112142,554058,20.2401,https://mainnet.observer/csv/
2025-10-31,234295,1270830,18.4364,157962,460063,34.3349,https://mainnet.observer/csv/
2025-11-01,203136,1083074,18.7555,139405,391320,35.6243,https://mainnet.observer/csv/
2025-11-02,182084,1055756,17.2468,107487,408092,26.3389,https://mainnet.observer/csv/
2025-11-03,230480,1211990,19.0167,158020,447703,35.2957,https://mainnet.observer/csv/
2025-11-04,125329,993427,12.6158,65590,375984,17.4449,https://mainnet.observer/csv/
2025-11-05,115268,1014531,11.3617,56812,396072,14.3439,https://mainnet.observer/csv/
2025-11-06,146700,1070576,13.7029,86009,416278,20.6614,https://mainnet.observer/csv/
2025-11-07,197150,1244162,15.846,114971,476245,24.1411,https://mainnet.observer/csv/
2025-11-08,158436,940792,16.8407,94334,351420,26.8437,https://mainnet.observer/csv/
2025-11-09,276336,1253762,22.0405,189615,466347,40.6596,https://mainnet.observer/csv/
2025-11-10,242890,1201532,20.215,157182,449593,34.961,https://mainnet.observer/csv/
2025-11-11,264728,1280943,20.6666,179256,481949,37.194,https://mainnet.observer/csv/
2025-11-12,225069,1180190,19.0706,142310,451023,31.5527,https://mainnet.observer/csv/
2025-11-13,302964,1340019,22.6089,211017,486719,43.355,https://mainnet.observer/csv/
2025-11-14,242774,1344651,18.0548,185905,482152,38.5573,https://mainnet.observer/csv/
2025-11-15,286067,1370177,20.8781,236301,484330,48.7893,https://mainnet.observer/csv/
2025-11-16,438817,1656439,26.4916,362716,581852,62.3382,https://mainnet.observer/csv/
2025-11-17,217790,1143459,19.0466,163908,415543,39.4443,https://mainnet.observer/csv/
2025-11-18,83559,820021,10.1899,39169,317239,12.3468,https://mainnet.observer/csv/
2025-11-19,117999,938781,12.5694,62596,361791,17.3017,https://mainnet.observer/csv/
2025-11-20,128317,948535,13.5279,68200,361895,18.8452,https://mainnet.observer/csv/
2025-11-21,161472,1104560,14.6187,90427,413267,21.881,https://mainnet.observer/csv/
2025-11-22,322890,1332954,24.2236,238464,472342,50.4855,https://mainnet.observer/csv/
2025-11-23,107768,824502,13.0707,53572,317173,16.8905,https://mainnet.observer/csv/
2025-11-24,163725,1028740,15.9151,89244,400125,22.304,https://mainnet.observer/csv/
2025-11-25,89547,903344,9.9128,41778,350825,11.9085,https://mainnet.observer/csv/
2025-11-26,137559,1183455,11.6235,67675,477042,14.1864,https://mainnet.observer/csv/
2025-11-27,136745,1034951,13.2127,66653,403825,16.5054,https://mainnet.observer/csv/
2025-11-28,309361,1425856,21.6965,233161,511691,45.5668,https://mainnet.observer/csv/
2025-11-29,158209,1041694,15.1877,100714,400703,25.1343,https://mainnet.observer/csv/
2025-11-30,170577,1274507,13.3838,110955,517534,21.4392,https://mainnet.observer/csv/
2025-12-01,120236,1043824,11.5188,64319,402123,15.9949,https://mainnet.observer/csv/
2025-12-02,110727,1049434,10.5511,58890,412650,14.2712,https://mainnet.observer/csv/
2025-12-03,104839,1074516,9.7569,56024,429624,13.0402,https://mainnet.observer/csv/
2025-12-04,145265,1081572,13.4309,82082,414109,19.8214,https://mainnet.observer/csv/
2025-12-05,104634,947860,11.039,58724,356330,16.4802,https://mainnet.observer/csv/
2025-12-06,209906,1362255,15.4087,143207,527061,27.1709,https://mainnet.observer/csv/
2025-12-07,134071,1317828,10.1736,85093,543191,15.6654,https://mainnet.observer/csv/
2025-12-08,131448,1392659,9.4386,92693,580273,15.974,https://mainnet.observer/csv/
2025-12-09,119454,1108022,10.7808,64692,448961,14.4093,https://mainnet.observer/csv/
2025-12-10,176925,1364572,12.9656,110341,550483,20.0444,https://mainnet.observer/csv/
2025-12-11,244839,1280159,19.1257,163823,472857,34.6454,https://mainnet.observer/csv/
2025-12-12,189599,1123912,16.8696,112578,417151,26.9873,https://mainnet.observer/csv/
2025-12-13,136025,1221430,11.1365,80448,495923,16.2219,https://mainnet.observer/csv/
2025-12-14,150375,1071060,14.0398,96441,416686,23.1448,https://mainnet.observer/csv/
2025-12-15,209914,1126268,18.638,124399,423355,29.3841,https://mainnet.observer/csv/
2025-12-16,181324,1148526,15.7875,106391,443734,23.9763,https://mainnet.observer/csv/
2025-12-17,251733,1193933,21.0843,146387,446512,32.7846,https://mainnet.observer/csv/
2025-12-18,284112,1273515,22.3093,180823,463881,38.9805,https://mainnet.observer/csv/
2025-12-19,214720,1188329,18.0691,133103,434180,30.6562,https://mainnet.observer/csv/
2025-12-20,220761,1174245,18.8003,138051,440896,31.3115,https://mainnet.observer/csv/
2025-12-21,222334,1155941,19.234,139145,441101,31.5449,https://mainnet.observer/csv/
2025-12-22,222139,1155037,19.2322,146919,427277,34.385,https://mainnet.observer/csv/
2025-12-23,229706,1169528,19.6409,145476,431004,33.7528,https://mainnet.observer/csv/
2025-12-24,147549,1249014,11.8132,83908,501255,16.7396,https://mainnet.observer/csv/
2025-12-25,159646,1167861,13.6699,94697,464027,20.4076,https://mainnet.observer/csv/
2025-12-26,321558,1444834,22.2557,250419,517078,48.4296,https://mainnet.observer/csv/
2025-12-27,298291,1329522,22.436,239589,470913,50.8776,https://mainnet.observer/csv/
2025-12-28,375309,1546967,24.261,327293,543992,60.165,https://mainnet.observer/csv/
2025-12-29,330652,1527668,21.6442,281402,547262,51.42,https://mainnet.observer/csv/
2025-12-30,151386,1019448,14.8498,106682,369499,28.8721,https://mainnet.observer/csv/
2025-12-31,201664,1152041,17.5049,144294,408137,35.3543,https://mainnet.observer/csv/
2026-01-01,310212,1336904,23.2038,246228,469099,52.4896,https://mainnet.observer/csv/
2026-01-02,271565,1304741,20.8137,205978,458965,44.8788,https://mainnet.observer/csv/
2026-01-03,321401,1392834,23.0753,254828,501272,50.8363,https://mainnet.observer/csv/
2026-01-04,315242,1314864,23.9753,239670,474589,50.5005,https://mainnet.observer/csv/
2026-01-05,211342,1111484,19.0144,147154,409625,35.9241,https://mainnet.observer/csv/
2026-01-06,247193,1162249,21.2685,166095,424895,39.0908,https://mainnet.observer/csv/
2026-01-07,201879,1138828,17.7269,145951,425191,34.326,https://mainnet.observer/csv/
2026-01-08,131886,894956,14.7366,74944,334415,22.4105,https://mainnet.observer/csv/
2026-01-09,82090,907071,9.05,38565,355655,10.8434,https://mainnet.observer/csv/
2026-01-10,330489,1367296,24.171,243637,488786,49.8453,https://mainnet.observer/csv/
2026-01-11,68570,735772,9.3195,32739,290317,11.277,https://mainnet.observer/csv/
2026-01-12,223548,1114949,20.0501,153774,411249,37.3919,https://mainnet.observer/csv/
2026-01-13,127913,900750,14.2007,79709,336329,23.6997,https://mainnet.observer/csv/
2026-01-14,101632,843682,12.0462,49396,324327,15.2303,https://mainnet.observer/csv/
2026-01-15,168327,997079,16.882,94834,374223,25.3416,https://mainnet.observer/csv/
2026-01-16,137482,974281,14.1111,86956,361943,24.0248,https://mainnet.observer/csv/
2026-01-17,166297,958265,17.354,96753,357391,27.072,https://mainnet.observer/csv/
2026-01-18,148770,889916,16.7173,93232,332526,28.0375,https://mainnet.observer/csv/
2026-01-19,131237,901695,14.5545,70770,354595,19.958,https://mainnet.observer/csv/
2026-01-20,147733,997737,14.8068,90744,383148,23.6838,https://mainnet.observer/csv/
2026-01-21,107664,1070053,10.0616,56015,428195,13.0817,https://mainnet.observer/csv/
2026-01-22,192196,1220311,15.7498,141203,464040,30.4291,https://mainnet.observer/csv/
2026-01-23,162160,1143587,14.1799,113301,436563,25.953,https://mainnet.observer/csv/
2026-01-24,79465,756795,10.5002,38783,289144,13.413,https://mainnet.observer/csv/
2026-01-25,83703,809189,10.3441,42336,314920,13.4434,https://mainnet.observer/csv/
2026-01-26,109289,1004716,10.8776,62384,402432,15.5017,https://mainnet.observer/csv/
2026-01-27,129411,935672,13.8308,71551,362327,19.7476,https://mainnet.observer/csv/
2026-01-28,114781,875664,13.1079,66975,336095,19.9274,https://mainnet.observer/csv/
2026-01-29,181626,1137122,15.9724,109980,428725,25.6528,https://mainnet.observer/csv/
2026-01-30,135296,1036437,13.054,65439,380796,17.1848,https://mainnet.observer/csv/
2026-01-31,190287,1096467,17.3546,112088,405402,27.6486,https://mainnet.observer/csv/
2026-02-01,163234,958554,17.0292,92556,352779,26.2363,https://mainnet.observer/csv/
2026-02-02,181113,990327,18.2882,106488,357323,29.8016,https://mainnet.observer/csv/
2026-02-03,264768,1216552,21.7638,168779,435461,38.7587,https://mainnet.observer/csv/
2026-02-04,218079,1126419,19.3604,132346,411218,32.1839,https://mainnet.observer/csv/
2026-02-05,148672,1062389,13.9941,77721,384550,20.2109,https://mainnet.observer/csv/
2026-02-06,157067,1131859,13.8769,78738,410157,19.197,https://mainnet.observer/csv/
2026-02-07,343258,1353685,25.3573,207874,494507,42.0366,https://mainnet.observer/csv/
2026-02-08,374850,1400249,26.7702,245625,507211,48.4266,https://mainnet.observer/csv/
2026-02-09,217434,1093834,19.8782,143760,402013,35.76,https://mainnet.observer/csv/
2026-02-10,197321,1039486,18.9826,118971,385928,30.8273,https://mainnet.observer/csv/
2026-02-11,282666,1239414,22.8064,172349,455182,37.8638,https://mainnet.observer/csv/
2026-02-12,269381,1291443,20.8589,159672,484938,32.9263,https://mainnet.observer/csv/
2026-02-13,187751,1357780,13.8278,112305,529750,21.1996,https://mainnet.observer/csv/
2026-02-14,202612,1342684,15.0901,117430,537394,21.8518,https://mainnet.observer/csv/
2026-02-15,253920,1687125,15.0505,156211,701969,22.2533,https://mainnet.observer/csv/
2026-02-16,302130,1374902,21.9747,187586,526061,35.6586,https://mainnet.observer/csv/
2026-02-17,256482,1626418,15.7697,155604,659135,23.6073,https://mainnet.observer/csv/
2026-02-18,189007,1257646,15.0286,114099,507143,22.4984,https://mainnet.observer/csv/
2026-02-19,251533,1335821,18.8298,164197,512501,32.0384,https://mainnet.observer/csv/
2026-02-20,255140,1156307,22.0651,160406,413542,38.7883,https://mainnet.observer/csv/
2026-02-21,185601,961539,19.3025,111634,350751,31.8271,https://mainnet.observer/csv/
2026-02-22,240679,1342076,17.9333,154301,529495,29.1412,https://mainnet.observer/csv/
2026-02-23,214479,1171113,18.3141,129465,453671,28.5372,https://mainnet.observer/csv/
2026-02-24,286767,1460831,19.6304,176521,566873,31.1394,https://mainnet.observer/csv/
2026-02-25,296590,1319506,22.4774,184746,485381,38.0621,https://mainnet.observer/csv/
2026-02-26,260118,1181881,22.0088,155404,425509,36.5219,https://mainnet.observer/csv/
2026-02-27,257486,1165599,22.0904,149111,415510,35.8863,https://mainnet.observer/csv/
2026-02-28,232356,1154281,20.1299,134529,424909,31.6607,https://mainnet.observer/csv/
2026-03-01,321374,1277081,25.1647,208691,462687,45.1041,https://mainnet.observer/csv/
2026-03-02,231746,1149667,20.1577,136169,422366,32.2396,https://mainnet.observer/csv/
2026-03-03,153324,1018045,15.0606,89141,381186,23.3852,https://mainnet.observer/csv/
2026-03-04,171552,1012543,16.9427,95612,377812,25.3068,https://mainnet.observer/csv/
2026-03-05,269385,1242702,21.6774,151163,464513,32.5423,https://mainnet.observer/csv/
2026-03-06,224529,1197904,18.7435,130093,442642,29.3901,https://mainnet.observer/csv/
2026-03-07,292154,1192592,24.4974,173573,437720,39.6539,https://mainnet.observer/csv/
2026-03-08,283760,1206985,23.5098,168481,453532,37.1486,https://mainnet.observer/csv/
2026-03-09,221270,1112669,19.8864,138776,415576,33.3937,https://mainnet.observer/csv/
2026-03-10,187611,1025568,18.2934,111457,381301,29.2307,https://mainnet.observer/csv/
2026-03-11,183410,1071108,17.1234,114156,401926,28.4022,https://mainnet.observer/csv/
2026-03-12,165497,1152764,14.3565,94059,449282,20.9354,https://mainnet.observer/csv/
2026-03-13,127543,1046818,12.1839,68824,399857,17.2122,https://mainnet.observer/csv/
2026-03-14,213019,1168877,18.2242,144524,439447,32.8877,https://mainnet.observer/csv/
2026-03-15,215892,1100842,19.6115,157236,407207,38.6133,https://mainnet.observer/csv/
2026-03-16,196180,1081654,18.137,126720,405364,31.2608,https://mainnet.observer/csv/
2026-03-17,155658,990105,15.7214,96004,372893,25.7457,https://mainnet.observer/csv/
2026-03-18,219674,1173158,18.725,139364,441086,31.5957,https://mainnet.observer/csv/
2026-03-19,243172,1205374,20.174,173659,442571,39.2387,https://mainnet.observer/csv/
2026-03-20,167197,1098363,15.2224,108634,423312,25.6629,https://mainnet.observer/csv/
2026-03-21,198605,1193640,16.6386,115253,488238,23.6059,https://mainnet.observer/csv/
2026-03-22,199828,1455098,13.733,119884,629923,19.0315,https://mainnet.observer/csv/
2026-03-23,256159,1349920,18.9759,155604,540923,28.7664,https://mainnet.observer/csv/
2026-03-24,151747,983190,15.4341,92735,382745,24.2289,https://mainnet.observer/csv/
2026-03-25,235106,1292734,18.1867,158261,514820,30.741,https://mainnet.observer/csv/
2026-03-26,269823,1585394,17.0193,181295,629007,28.8224,https://mainnet.observer/csv/
2026-03-27,129583,1584947,8.1759,76398,664609,11.4952,https://mainnet.observer/csv/
2026-03-28,147585,1761909,8.3764,89417,763304,11.7145,https://mainnet.observer/csv/
2026-03-29,148027,1486180,9.9602,93342,634952,14.7006,https://mainnet.observer/csv/
2026-03-30,114517,1277778,8.9622,70210,532760,13.1785,https://mainnet.observer/csv/
2026-03-31,140064,1277289,10.9657,86422,523751,16.5006,https://mainnet.observer/csv/
2026-04-01,159794,1621965,9.8519,104966,683419,15.359,https://mainnet.observer/csv/
2026-04-02,130109,1257145,10.3496,78891,508404,15.5174,https://mainnet.observer/csv/
2026-04-03,91763,1139289,8.0544,51306,459037,11.1769,https://mainnet.observer/csv/
2026-04-04,71830,1040434,6.9038,36036,433372,8.3153,https://mainnet.observer/csv/
2026-04-05,118768,1640687,7.2389,72397,725796,9.9748,https://mainnet.observer/csv/
2026-04-06,79056,1098462,7.197,38743,465261,8.3272,https://mainnet.observer/csv/
2026-04-07,118659,1297771,9.1433,72193,538981,13.3943,https://mainnet.observer/csv/
2026-04-08,102492,1315326,7.7921,56476,558574,10.1107,https://mainnet.observer/csv/
2026-04-09,83910,1364616,6.149,41275,586158,7.0416,https://mainnet.observer/csv/
2026-04-10,108369,1106215,9.7964,61136,448495,13.6314,https://mainnet.observer/csv/
2026-04-11,79822,1115232,7.1574,40941,465807,8.7893,https://mainnet.observer/csv/
2026-04-12,84436,1577616,5.3521,42282,707229,5.9785,https://mainnet.observer/csv/
2026-04-13,89059,1465180,6.0784,44084,641052,6.8768,https://mainnet.observer/csv/
2026-04-14,93519,1408051,6.6417,44165,610515,7.2341,https://mainnet.observer/csv/
2026-04-15,89558,1120502,7.9927,47354,465753,10.1672,https://mainnet.observer/csv/
2026-04-16,124803,1485794,8.3998,57877,630320,9.1822,https://mainnet.observer/csv/
2026-04-17,166855,1379380,12.0964,107870,552747,19.5153,https://mainnet.observer/csv/
2026-04-18,99724,1581553,6.3054,52273,695157,7.5196,https://mainnet.observer/csv/
2026-04-19,87323,1624271,5.3761,47186,727793,6.4834,https://mainnet.observer/csv/
2026-04-20,94984,1280750,7.4163,46881,547526,8.5623,https://mainnet.observer/csv/
2026-04-21,106448,1273637,8.3578,49189,537497,9.1515,https://mainnet.observer/csv/
2026-04-22,115033,1286219,8.9435,58402,542847,10.7585,https://mainnet.observer/csv/
2026-04-23,107067,1095979,9.7691,51811,450825,11.4925,https://mainnet.observer/csv/
2026-04-24,146478,1421039,10.3078,80302,589597,13.6198,https://mainnet.observer/csv/
2026-04-25,115664,1361409,8.4959,61292,581159,10.5465,https://mainnet.observer/csv/
2026-04-26,108840,1604352,6.784,54149,712904,7.5956,https://mainnet.observer/csv/
2026-04-27,82419,1344528,6.13,38371,580030,6.6153,https://mainnet.observer/csv/
2026-04-28,106726,1316902,8.1043,62516,566274,11.0399,https://mainnet.observer/csv/
2026-04-29,90647,953652,9.5052,43705,383942,11.3832,https://mainnet.observer/csv/
2026-04-30,72766,1018141,7.1469,30795,409874,7.5133,https://mainnet.observer/csv/
2026-05-01,93719,1408957,6.6517,48230,593987,8.1197,https://mainnet.observer/csv/
2026-05-02,99014,1235014,8.0172,57924,526246,11.007,https://mainnet.observer/csv/
2026-05-03,88365,1366016,6.4688,45384,604132,7.5123,https://mainnet.observer/csv/
2026-05-04,76613,1311237,5.8428,32920,567996,5.7958,https://mainnet.observer/csv/
2026-05-05,86945,1359519,6.3953,37469,585611,6.3983,https://mainnet.observer/csv/
2026-05-06,96679,1244261,7.77,40226,526789,7.6361,https://mainnet.observer/csv/
2026-05-07,81013,1255659,6.4518,34280,531108,6.4544,https://mainnet.observer/csv/
2026-05-08,107740,1369519,7.867,54136,581936,9.3027,https://mainnet.observer/csv/
2026-05-09,347047,1669235,20.7908,286008,831620,34.3917,https://mainnet.observer/csv/
2026-05-10,93310,1628662,5.7292,45404,733259,6.1921,https://mainnet.observer/csv/
2026-05-11,80711,1718282,4.6972,37145,772122,4.8108,https://mainnet.observer/csv/
2026-05-12,79792,1362284,5.8572,34696,587513,5.9056,https://mainnet.observer/csv/
2026-05-13,117795,1416854,8.3138,55707,620400,8.9792,https://mainnet.observer/csv/
2026-05-14,101987,1559082,6.5415,46166,684549,6.744,https://mainnet.observer/csv/
2026-05-15,123245,1470125,8.3833,54812,618617,8.8604,https://mainnet.observer/csv/
2026-05-16,103640,1540623,6.7271,45601,679928,6.7067,https://mainnet.observer/csv/
2026-05-17,103004,1376998,7.4803,45150,605313,7.459,https://mainnet.observer/csv/
2026-05-18,96604,1392664,6.9366,42805,600874,7.1238,https://mainnet.observer/csv/
2026-05-19,97069,1428463,6.7953,41072,618114,6.6447,https://mainnet.observer/csv/
2026-05-20,90470,1537654,5.8836,39238,676439,5.8007,https://mainnet.observer/csv/
2026-05-21,91508,1271082,7.1992,39230,538509,7.2849,https://mainnet.observer/csv/
2026-05-22,95105,1674531,5.6795,41334,708628,5.833,https://mainnet.observer/csv/
2026-05-23,108489,1660897,6.532,47834,732845,6.5272,https://mainnet.observer/csv/
2026-05-24,108503,1417948,7.6521,45864,621259,7.3824,https://mainnet.observer/csv/
